id,title,price,rating,in_stock,category,scraped_at
2362,Raymie Nightingale,34.41,2,1,Childrens,2026-03-07 12:39:21.114589
2363,Playing from the Heart,32.38,1,1,Childrens,2026-03-07 12:39:21.114892
2364,Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,1,1,Childrens,2026-03-07 12:39:21.115349
2365,The Wild Robot,56.07,3,1,Childrens,2026-03-07 12:39:21.115629
2366,The Thing About Jellyfish,48.77,1,1,Childrens,2026-03-07 12:39:21.115888
2367,The Lonely Ones,43.59,5,1,Childrens,2026-03-07 12:39:21.116143
2368,The Day the Crayons Came Home (Crayons),26.33,5,1,Childrens,2026-03-07 12:39:21.116399
2369,The Cat in the Hat (Beginner Books B-1),16.26,2,1,Childrens,2026-03-07 12:39:21.614834
2370,Red: The True Story of Red Riding Hood,28.54,3,1,Childrens,2026-03-07 12:39:21.617597
2371,Horrible Bear!,37.52,2,1,Childrens,2026-03-07 12:39:21.617917
2372,Green Eggs and Ham (Beginner Books B-16),10.79,4,1,Childrens,2026-03-07 12:39:21.618204
2373,Counting Thyme,10.62,1,1,Childrens,2026-03-07 12:39:21.618482
2374,Are We There Yet?,10.66,3,1,Childrens,2026-03-07 12:39:21.618755
2375,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,4,1,Childrens,2026-03-07 12:39:21.619012
2376,Matilda,28.34,1,1,Childrens,2026-03-07 12:39:21.619271
2377,Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,3,1,Childrens,2026-03-07 12:39:21.619615
2378,Sophie's World,15.94,5,1,Philosophy,2026-03-07 12:39:22.317136
2379,The Death of Humanity: and the Case for Life,58.11,4,1,Philosophy,2026-03-07 12:39:22.320080
2380,The Stranger,17.44,4,1,Philosophy,2026-03-07 12:39:22.320380
2381,Proofs of God: Classical Arguments from Tertullian to Barth,54.21,1,1,Philosophy,2026-03-07 12:39:22.320654
2382,Kierkegaard: A Christian Missionary to Christians,47.13,1,1,Philosophy,2026-03-07 12:39:22.320919
2383,"At The Existentialist CafÃ©: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,5,1,Philosophy,2026-03-07 12:39:22.321184
2384,Critique of Pure Reason,20.75,1,1,Philosophy,2026-03-07 12:39:22.321458
2385,"Run, Spot, Run: The Ethics of Keeping Pets",20.02,1,1,Philosophy,2026-03-07 12:39:22.321719
2386,The Nicomachean Ethics,36.34,1,1,Philosophy,2026-03-07 12:39:22.321976
2387,Meditations,25.89,2,1,Philosophy,2026-03-07 12:39:22.322234
2388,Beyond Good and Evil,43.38,1,1,Philosophy,2026-03-07 12:39:22.322493
2389,The Book of Basketball: The NBA According to The Sports Guy,44.84,5,1,Sports_And_Games,2026-03-07 12:43:02.514196
2390,"Friday Night Lights: A Town, a Team, and a Dream",51.22,3,1,Sports_And_Games,2026-03-07 12:43:02.517153
2391,Sugar Rush (Offensive Line #2),24.42,1,1,Sports_And_Games,2026-03-07 12:43:02.517502
2392,Settling the Score (The Summer Games #1),44.91,2,1,Sports_And_Games,2026-03-07 12:43:02.517807
2393,Icing (Aces Hockey #2),40.44,4,1,Sports_And_Games,2026-03-07 12:43:02.518120
2394,It's Only the Himalayas,45.17,2,1,Travel,2026-03-07 12:43:03.154999
2395,Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,49.43,4,1,Travel,2026-03-07 12:43:03.157885
2396,See America: A Celebration of Our National Parks & Treasured Sites,48.87,3,1,Travel,2026-03-07 12:43:03.158206
2397,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,2,1,Travel,2026-03-07 12:43:03.158495
2398,Under the Tuscan Sun,37.33,3,1,Travel,2026-03-07 12:43:03.158780
2399,A Summer In Europe,44.34,2,1,Travel,2026-03-07 12:43:03.159072
2400,The Great Railway Bazaar,30.54,1,1,Travel,2026-03-07 12:43:03.159398
2401,A Year in Provence (Provence #1),56.88,4,1,Travel,2026-03-07 12:43:03.159841
2402,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),23.21,1,1,Travel,2026-03-07 12:43:03.160146
2403,Neither Here nor There: Travels in Europe,38.95,3,1,Travel,2026-03-07 12:43:03.160430
2404,"1,000 Places to See Before You Die",26.08,5,1,Travel,2026-03-07 12:43:03.160723
2405,Sharp Objects,47.82,4,1,Mystery,2026-03-07 12:43:03.805657
2406,"In a Dark, Dark Wood",19.63,1,1,Mystery,2026-03-07 12:43:03.808726
2407,The Past Never Ends,56.5,4,1,Mystery,2026-03-07 12:43:03.809052
2408,A Murder in Time,16.64,1,1,Mystery,2026-03-07 12:43:03.809342
2409,The Murder of Roger Ackroyd (Hercule Poirot #4),44.1,4,1,Mystery,2026-03-07 12:43:03.809630
2410,The Last Mile (Amos Decker #2),54.21,2,1,Mystery,2026-03-07 12:43:03.809897
2411,That Darkness (Gardiner and Renner #1),13.92,1,1,Mystery,2026-03-07 12:43:03.810172
2412,Tastes Like Fear (DI Marnie Rome #3),10.69,1,1,Mystery,2026-03-07 12:43:03.810436
2413,A Time of Torment (Charlie Parker #14),48.35,5,1,Mystery,2026-03-07 12:43:03.810698
2414,A Study in Scarlet (Sherlock Holmes #1),16.73,2,1,Mystery,2026-03-07 12:43:03.810962
2415,Poisonous (Max Revere Novels #3),26.8,3,1,Mystery,2026-03-07 12:43:03.811223
2416,Murder at the 42nd Street Library (Raymond Ambler #1),54.36,4,1,Mystery,2026-03-07 12:43:03.811482
2417,Most Wanted,35.28,3,1,Mystery,2026-03-07 12:43:03.811741
2418,Hide Away (Eve Duncan #20),11.84,1,1,Mystery,2026-03-07 12:43:03.812001
2419,Boar Island (Anna Pigeon #19),59.48,3,1,Mystery,2026-03-07 12:43:03.812336
2420,The Widow,27.26,2,1,Mystery,2026-03-07 12:43:03.812601
2421,Playing with Fire,13.71,3,1,Mystery,2026-03-07 12:43:03.812862
2422,What Happened on Beale Street (Secrets of the South Mysteries #2),25.37,5,1,Mystery,2026-03-07 12:43:03.813121
2423,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.3,5,1,Mystery,2026-03-07 12:43:03.813376
2424,Delivering the Truth (Quaker Midwife Mystery #1),20.89,4,1,Mystery,2026-03-07 12:43:03.813632
2425,The Mysterious Affair at Styles (Hercule Poirot #1),24.8,4,1,Mystery,2026-03-07 12:43:04.443434
2426,In the Woods (Dublin Murder Squad #1),38.38,2,1,Mystery,2026-03-07 12:43:04.446540
2427,The Silkworm (Cormoran Strike #2),23.05,5,1,Mystery,2026-03-07 12:43:04.446887
2428,The Exiled,43.45,3,1,Mystery,2026-03-07 12:43:04.447178
2429,The Cuckoo's Calling (Cormoran Strike #1),19.21,1,1,Mystery,2026-03-07 12:43:04.447459
2430,Extreme Prey (Lucas Davenport #26),25.4,3,1,Mystery,2026-03-07 12:43:04.447715
2431,Career of Evil (Cormoran Strike #3),24.72,2,1,Mystery,2026-03-07 12:43:04.447980
2432,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),57.7,4,1,Mystery,2026-03-07 12:43:04.448239
2433,The Girl You Lost,12.29,5,1,Mystery,2026-03-07 12:43:04.448500
2434,The Girl In The Ice (DCI Erika Foster #1),15.85,3,1,Mystery,2026-03-07 12:43:04.448770
2435,Blood Defense (Samantha Brinkman #1),20.3,3,1,Mystery,2026-03-07 12:43:04.449236
2436,1st to Die (Women's Murder Club #1),53.98,1,1,Mystery,2026-03-07 12:43:04.449536
2437,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,1,1,Science_Fiction,2026-03-07 12:43:05.092584
2438,Join,35.67,5,1,Science_Fiction,2026-03-07 12:43:05.095298
2439,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",43.3,4,1,Science_Fiction,2026-03-07 12:43:05.095623
2440,The Project,10.65,1,1,Science_Fiction,2026-03-07 12:43:05.095911
2441,Soft Apocalypse,26.12,2,1,Science_Fiction,2026-03-07 12:43:05.096197
2442,Sleeping Giants (Themis Files #1),48.74,1,1,Science_Fiction,2026-03-07 12:43:05.096493
2443,Arena,21.36,4,1,Science_Fiction,2026-03-07 12:43:05.096784
2444,Foundation (Foundation (Publication Order) #1),32.42,1,1,Science_Fiction,2026-03-07 12:43:05.097065
2445,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),10.92,1,1,Science_Fiction,2026-03-07 12:43:05.097343
2446,Ready Player One,19.07,4,1,Science_Fiction,2026-03-07 12:43:05.097622
2447,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,2,1,Science_Fiction,2026-03-07 12:43:05.097898
2448,Dune (Dune #1),54.86,1,1,Science_Fiction,2026-03-07 12:43:05.098177
2449,Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,1,1,Science_Fiction,2026-03-07 12:43:05.098460
2450,Three Wishes (River of Time: California #1),44.18,2,1,Science_Fiction,2026-03-07 12:43:05.098746
2451,The Last Girl (The Dominion Trilogy #1),36.26,2,1,Science_Fiction,2026-03-07 12:43:05.099024
2452,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,4,1,Science_Fiction,2026-03-07 12:43:05.099299
2453,Sapiens: A Brief History of Humankind,54.23,5,1,History,2026-03-07 12:43:05.732981
2454,"Unbound: How Eight Technologies Made Us Human, Transformed Society, and Brought Our World to the Brink",25.52,1,1,History,2026-03-07 12:43:05.734435
2455,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,19.73,1,1,History,2026-03-07 12:43:05.734727
2456,"Political Suicide: Missteps, Peccadilloes, Bad Calls, Backroom Hijinx, Sordid Pasts, Rotten Breaks, and Just Plain Dumb Mistakes in the Annals of American Politics",36.28,2,1,History,2026-03-07 12:43:05.734992
2457,Thomas Jefferson and the Tripoli Pirates: The Forgotten War That Changed American History,59.64,1,1,History,2026-03-07 12:43:05.735255
2458,Zealot: The Life and Times of Jesus of Nazareth,24.7,3,1,History,2026-03-07 12:43:05.735590
2459,A Distant Mirror: The Calamitous 14th Century,14.58,3,1,History,2026-03-07 12:43:05.735860
2460,1491: New Revelations of the Americas Before Columbus,21.8,3,1,History,2026-03-07 12:43:05.736118
2461,Brilliant Beacons: A History of the American Lighthouse,11.45,3,1,History,2026-03-07 12:43:05.736374
2462,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,5,1,History,2026-03-07 12:43:05.736631
2463,A Short History of Nearly Everything,52.4,5,1,History,2026-03-07 12:43:05.736888
2464,The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,2,1,History,2026-03-07 12:43:05.737143
2465,Catherine the Great: Portrait of a Woman,58.55,4,1,History,2026-03-07 12:43:05.737404
2466,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,5,1,History,2026-03-07 12:43:05.737672
2467,The Hiding Place,55.91,4,1,History,2026-03-07 12:43:05.737943
2468,America's War for the Greater Middle East: A Military History,51.22,2,1,History,2026-03-07 12:43:05.738202
2469,The Guns of August,14.54,2,1,History,2026-03-07 12:43:05.738462
2470,"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",43.7,2,1,History,2026-03-07 12:43:05.738719
2471,Birdsong: A Story in Pictures,54.64,3,1,Childrens,2026-03-07 12:43:06.359573
2472,The Bear and the Piano,36.89,1,1,Childrens,2026-03-07 12:43:06.362819
2473,The Secret of Dreadwillow Carse,56.13,1,1,Childrens,2026-03-07 12:43:06.363157
2474,The White Cat and the Monk: A Retelling of the Poem âPangur BÃ¡nâ,58.08,4,1,Childrens,2026-03-07 12:43:06.363443
2475,Little Red,13.47,3,1,Childrens,2026-03-07 12:43:06.363729
2476,Walt Disney's Alice in Wonderland,12.96,5,1,Childrens,2026-03-07 12:43:06.364038
2477,Twenty Yawns,22.08,2,1,Childrens,2026-03-07 12:43:06.364323
2478,Rain Fish,23.57,3,1,Childrens,2026-03-07 12:43:06.364609
2479,Once Was a Time,18.28,2,1,Childrens,2026-03-07 12:43:06.364906
2480,Luis Paints the World,53.95,3,1,Childrens,2026-03-07 12:43:06.365191
2481,Nap-a-Roo,25.08,1,1,Childrens,2026-03-07 12:43:06.365616
2482,The Whale,35.96,4,1,Childrens,2026-03-07 12:43:06.366078
2483,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,3,1,Childrens,2026-03-07 12:43:06.366623
2484,Raymie Nightingale,34.41,2,1,Childrens,2026-03-07 12:43:06.367222
2485,Playing from the Heart,32.38,1,1,Childrens,2026-03-07 12:43:06.367975
2486,Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,1,1,Childrens,2026-03-07 12:43:06.368504
2487,The Wild Robot,56.07,3,1,Childrens,2026-03-07 12:43:06.368977
2488,The Thing About Jellyfish,48.77,1,1,Childrens,2026-03-07 12:43:06.369416
2489,The Lonely Ones,43.59,5,1,Childrens,2026-03-07 12:43:06.369848
2490,The Day the Crayons Came Home (Crayons),26.33,5,1,Childrens,2026-03-07 12:43:06.370404
2491,The Cat in the Hat (Beginner Books B-1),16.26,2,1,Childrens,2026-03-07 12:43:07.041168
2492,Red: The True Story of Red Riding Hood,28.54,3,1,Childrens,2026-03-07 12:43:07.046475
2493,Horrible Bear!,37.52,2,1,Childrens,2026-03-07 12:43:07.047440
2494,Green Eggs and Ham (Beginner Books B-16),10.79,4,1,Childrens,2026-03-07 12:43:07.048314
2495,Counting Thyme,10.62,1,1,Childrens,2026-03-07 12:43:07.049204
2496,Are We There Yet?,10.66,3,1,Childrens,2026-03-07 12:43:07.050930
2497,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,4,1,Childrens,2026-03-07 12:43:07.052573
2498,Matilda,28.34,1,1,Childrens,2026-03-07 12:43:07.053609
2499,Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,3,1,Childrens,2026-03-07 12:43:07.054580
2500,Sophie's World,15.94,5,1,Philosophy,2026-03-07 12:43:07.700735
2501,The Death of Humanity: and the Case for Life,58.11,4,1,Philosophy,2026-03-07 12:43:07.704202
2502,The Stranger,17.44,4,1,Philosophy,2026-03-07 12:43:07.704649
2503,Proofs of God: Classical Arguments from Tertullian to Barth,54.21,1,1,Philosophy,2026-03-07 12:43:07.704971
2504,Kierkegaard: A Christian Missionary to Christians,47.13,1,1,Philosophy,2026-03-07 12:43:07.705271
2505,"At The Existentialist CafÃ©: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,5,1,Philosophy,2026-03-07 12:43:07.705557
2506,Critique of Pure Reason,20.75,1,1,Philosophy,2026-03-07 12:43:07.705840
2507,"Run, Spot, Run: The Ethics of Keeping Pets",20.02,1,1,Philosophy,2026-03-07 12:43:07.706124
2508,The Nicomachean Ethics,36.34,1,1,Philosophy,2026-03-07 12:43:07.706406
2509,Meditations,25.89,2,1,Philosophy,2026-03-07 12:43:07.706690
2510,Beyond Good and Evil,43.38,1,1,Philosophy,2026-03-07 12:43:07.706970
2511,The Book of Basketball: The NBA According to The Sports Guy,44.84,5,1,Sports_And_Games,2026-03-07 12:45:52.513133
2512,"Friday Night Lights: A Town, a Team, and a Dream",51.22,3,1,Sports_And_Games,2026-03-07 12:45:52.516963
2513,Sugar Rush (Offensive Line #2),24.42,1,1,Sports_And_Games,2026-03-07 12:45:52.517363
2514,Settling the Score (The Summer Games #1),44.91,2,1,Sports_And_Games,2026-03-07 12:45:52.517717
2515,Icing (Aces Hockey #2),40.44,4,1,Sports_And_Games,2026-03-07 12:45:52.518087
2516,It's Only the Himalayas,45.17,2,1,Travel,2026-03-07 12:45:53.176210
2517,Full Moon over Noahâs Ark: An Odyssey to Mount Ararat and Beyond,49.43,4,1,Travel,2026-03-07 12:45:53.179335
2518,See America: A Celebration of Our National Parks & Treasured Sites,48.87,3,1,Travel,2026-03-07 12:45:53.179745
2519,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,2,1,Travel,2026-03-07 12:45:53.180118
2520,Under the Tuscan Sun,37.33,3,1,Travel,2026-03-07 12:45:53.180496
2521,A Summer In Europe,44.34,2,1,Travel,2026-03-07 12:45:53.180861
2522,The Great Railway Bazaar,30.54,1,1,Travel,2026-03-07 12:45:53.181223
2523,A Year in Provence (Provence #1),56.88,4,1,Travel,2026-03-07 12:45:53.181585
2524,The Road to Little Dribbling: Adventures of an American in Britain (Notes From a Small Island #2),23.21,1,1,Travel,2026-03-07 12:45:53.182028
2525,Neither Here nor There: Travels in Europe,38.95,3,1,Travel,2026-03-07 12:45:53.182505
2526,"1,000 Places to See Before You Die",26.08,5,1,Travel,2026-03-07 12:45:53.182973
2527,Sharp Objects,47.82,4,1,Mystery,2026-03-07 12:45:53.836807
2528,"In a Dark, Dark Wood",19.63,1,1,Mystery,2026-03-07 12:45:53.839836
2529,The Past Never Ends,56.5,4,1,Mystery,2026-03-07 12:45:53.840163
2530,A Murder in Time,16.64,1,1,Mystery,2026-03-07 12:45:53.840457
2531,The Murder of Roger Ackroyd (Hercule Poirot #4),44.1,4,1,Mystery,2026-03-07 12:45:53.840738
2532,The Last Mile (Amos Decker #2),54.21,2,1,Mystery,2026-03-07 12:45:53.841120
2533,That Darkness (Gardiner and Renner #1),13.92,1,1,Mystery,2026-03-07 12:45:53.841528
2534,Tastes Like Fear (DI Marnie Rome #3),10.69,1,1,Mystery,2026-03-07 12:45:53.841798
2535,A Time of Torment (Charlie Parker #14),48.35,5,1,Mystery,2026-03-07 12:45:53.842057
2536,A Study in Scarlet (Sherlock Holmes #1),16.73,2,1,Mystery,2026-03-07 12:45:53.842315
2537,Poisonous (Max Revere Novels #3),26.8,3,1,Mystery,2026-03-07 12:45:53.842644
2538,Murder at the 42nd Street Library (Raymond Ambler #1),54.36,4,1,Mystery,2026-03-07 12:45:53.842986
2539,Most Wanted,35.28,3,1,Mystery,2026-03-07 12:45:53.843250
2540,Hide Away (Eve Duncan #20),11.84,1,1,Mystery,2026-03-07 12:45:53.843508
2541,Boar Island (Anna Pigeon #19),59.48,3,1,Mystery,2026-03-07 12:45:53.843765
2542,The Widow,27.26,2,1,Mystery,2026-03-07 12:45:53.844019
2543,Playing with Fire,13.71,3,1,Mystery,2026-03-07 12:45:53.844273
2544,What Happened on Beale Street (Secrets of the South Mysteries #2),25.37,5,1,Mystery,2026-03-07 12:45:53.844527
2545,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.3,5,1,Mystery,2026-03-07 12:45:53.844892
2546,Delivering the Truth (Quaker Midwife Mystery #1),20.89,4,1,Mystery,2026-03-07 12:45:53.845159
2547,The Mysterious Affair at Styles (Hercule Poirot #1),24.8,4,1,Mystery,2026-03-07 12:45:54.461803
2548,In the Woods (Dublin Murder Squad #1),38.38,2,1,Mystery,2026-03-07 12:45:54.464845
2549,The Silkworm (Cormoran Strike #2),23.05,5,1,Mystery,2026-03-07 12:45:54.465161
2550,The Exiled,43.45,3,1,Mystery,2026-03-07 12:45:54.465447
2551,The Cuckoo's Calling (Cormoran Strike #1),19.21,1,1,Mystery,2026-03-07 12:45:54.465725
2552,Extreme Prey (Lucas Davenport #26),25.4,3,1,Mystery,2026-03-07 12:45:54.465983
2553,Career of Evil (Cormoran Strike #3),24.72,2,1,Mystery,2026-03-07 12:45:54.466251
2554,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),57.7,4,1,Mystery,2026-03-07 12:45:54.466509
2555,The Girl You Lost,12.29,5,1,Mystery,2026-03-07 12:45:54.466765
2556,The Girl In The Ice (DCI Erika Foster #1),15.85,3,1,Mystery,2026-03-07 12:45:54.467019
2557,Blood Defense (Samantha Brinkman #1),20.3,3,1,Mystery,2026-03-07 12:45:54.467274
2558,1st to Die (Women's Murder Club #1),53.98,1,1,Mystery,2026-03-07 12:45:54.467527
2559,Mesaerion: The Best Science Fiction Stories 1800-1849,37.59,1,1,Science_Fiction,2026-03-07 12:45:55.094405
2560,Join,35.67,5,1,Science_Fiction,2026-03-07 12:45:55.097257
2561,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars #4)",43.3,4,1,Science_Fiction,2026-03-07 12:45:55.097595
2562,The Project,10.65,1,1,Science_Fiction,2026-03-07 12:45:55.097897
2563,Soft Apocalypse,26.12,2,1,Science_Fiction,2026-03-07 12:45:55.098181
2564,Sleeping Giants (Themis Files #1),48.74,1,1,Science_Fiction,2026-03-07 12:45:55.098468
2565,Arena,21.36,4,1,Science_Fiction,2026-03-07 12:45:55.098918
2566,Foundation (Foundation (Publication Order) #1),32.42,1,1,Science_Fiction,2026-03-07 12:45:55.099226
2567,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),10.92,1,1,Science_Fiction,2026-03-07 12:45:55.099510
2568,Ready Player One,19.07,4,1,Science_Fiction,2026-03-07 12:45:55.099800
2569,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,2,1,Science_Fiction,2026-03-07 12:45:55.100086
2570,Dune (Dune #1),54.86,1,1,Science_Fiction,2026-03-07 12:45:55.100376
2571,Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,1,1,Science_Fiction,2026-03-07 12:45:55.100671
2572,Three Wishes (River of Time: California #1),44.18,2,1,Science_Fiction,2026-03-07 12:45:55.100959
2573,The Last Girl (The Dominion Trilogy #1),36.26,2,1,Science_Fiction,2026-03-07 12:45:55.101239
